32,53,298,81,60,W
38,53,298,81,60,W
38,53,298,81,58,W
38,53,298,78,58,W
38,53,298,70,58,W
38,53,298,64,58,W
38,45,298,64,58,W
38,43,298,64,58,W
38,36,298,64,58,W
38,33,298,64,58,W
38,33,298,64,46,W
30,33,298,64,46,W
24,33,298,64,46,W
24,36,298,64,46,W
24,39,298,64,46,W
26,39,298,61,46,W
28,39,298,60,46,W
28,41,298,58,46,W
28,41,298,58,44,W
30,41,298,58,44,W
30,41,298,55,42,W
30,43,298,55,42,W
30,46,298,55,42,W
30,50,298,55,42,W
30,55,298,55,40,W
34,59,298,55,40,W
34,83,298,54,40,W
34,94,298,54,40,W
36,94,298,54,40,W
36,97,298,50,40,W
40,98,298,50,40,W+D
39,92,297,50,40,W+D
39,88,297,49,40,W+D
39,85,297,53,40,W+D
40,79,297,57,40,W+D
41,77,279,57,40,W
39,73,271,57,42,W
41,73,267,55,40,W
43,73,263,57,40,W
45,73,255,55,42,W
47,73,251,51,42,W
51,73,247,53,42,W
53,73,243,51,42,W
53,71,235,55,42,W
53,69,231,57,40,W
53,69,227,59,40,W
53,65,221,61,42,W
53,65,217,61,38,W
51,63,213,61,38,W
51,61,204,61,40,W
51,61,201,61,38,W
51,59,197,63,40,W
51,57,193,65,40,W
49,55,185,69,42,W
49,55,181,71,44,W
47,53,177,73,44,W
45,51,171,77,44,W
45,49,167,79,44,W
43,49,163,81,42,W+A
41,49,197,75,42,W+A
